,activity,application,attachments,author,call,channel,channel_mentions,clean_content,content,created_at,edited_at,embeds,flags,guild,id,jump_url,mention_everyone,mentions,nonce,pinned,raw_channel_mentions,raw_mentions,raw_role_mentions,reactions,reference,role_mentions,stickers,system_content,tts,type,webhook_id
36,,,[],erine du CJ de vaux le penil#0120,,bienvenue-et-règles,[],"Bonjour, j'ai bien compris le règlement","Bonjour, j'ai bien compris le règlement",2021-03-12 19:39:02.302,,[],<MessageFlags value=0>,Clubs Jeunes SPA,820018066708365382,https://discord.com/channels/806137569116291102/806137569116291105/820018066708365382,False,[],,False,[],[],[],[],,[],[],"Bonjour, j'ai bien compris le règlement",False,MessageType.default,
37,,,[],Cédric#6625,,bienvenue-et-règles,[],,,2021-03-12 11:14:53.687,,[],<MessageFlags value=0>,Clubs Jeunes SPA,819891194820952095,https://discord.com/channels/806137569116291102/806137569116291105/819891194820952095,False,[],,False,[],[],[],[],<MessageReference message_id=806140188631760916 channel_id=806137569116291105 guild_id=806137569116291102>,[],[],Cédric pinned a message to this channel.,False,MessageType.pins_add,
38,,,[],Candice#2097,,bienvenue-et-règles,[],"Bonsoir , j’ai bien compris le règlement","Bonsoir , j’ai bien compris le règlement",2021-03-10 20:07:39.625,,[],<MessageFlags value=0>,Clubs Jeunes SPA,819300493952024679,https://discord.com/channels/806137569116291102/806137569116291105/819300493952024679,False,[],,False,[],[],[],[],,[],[],"Bonsoir , j’ai bien compris le règlement",False,MessageType.default,
39,,,[],ines Cj thionville#1353,,bienvenue-et-règles,[],"Bonjour, j’ai bien compris le règlement","Bonjour, j’ai bien compris le règlement",2021-03-10 19:01:58.588,,[],<MessageFlags value=0>,Clubs Jeunes SPA,819283964044771358,https://discord.com/channels/806137569116291102/806137569116291105/819283964044771358,False,[],,False,[],[],[],[],,[],[],"Bonjour, j’ai bien compris le règlement",False,MessageType.default,
40,,,[],imogen CJ de briancon#1398,,bienvenue-et-règles,[],"Bonjour, Imogen référente du Club jeunes de Briancon 🙂 j’ai bien compris le règlement","Bonjour, Imogen référente du Club jeunes de Briancon 🙂 j’ai bien compris le règlement",2021-03-10 15:39:02.047,,[],<MessageFlags value=0>,Clubs Jeunes SPA,819232891930017844,https://discord.com/channels/806137569116291102/806137569116291105/819232891930017844,False,[],,False,[],[],[],[],,[],[],"Bonjour, Imogen référente du Club jeunes de Briancon 🙂 j’ai bien compris le règlement",False,MessageType.default,
41,,,[],Ereann cj vaux le penil#2086,,bienvenue-et-règles,[],J ai bien compris les règles,J ai bien compris les règles,2021-03-10 11:36:06.753,,[],<MessageFlags value=0>,Clubs Jeunes SPA,819171758715699220,https://discord.com/channels/806137569116291102/806137569116291105/819171758715699220,False,[],,False,[],[],[],[],,[],[],J ai bien compris les règles,False,MessageType.default,
42,,,[],Maria CJ La Roche sur Yon#7686,,bienvenue-et-règles,[],Bonjour je suis Maria référente du Club Jeunes de la Roche sur Yon,Bonjour je suis Maria référente du Club Jeunes de la Roche sur Yon,2021-03-10 10:38:23.031,,[],<MessageFlags value=0>,Clubs Jeunes SPA,819157230813315132,https://discord.com/channels/806137569116291102/806137569116291105/819157230813315132,False,[],,False,[],[],[],[],,[],[],Bonjour je suis Maria référente du Club Jeunes de la Roche sur Yon,False,MessageType.default,
43,,,[],Anne sophie Cluses#7468,,bienvenue-et-règles,[],"Bonjour,
Anne Sophie, responsable du refuge de Cluses","Bonjour,
Anne Sophie, responsable du refuge de Cluses",2021-03-09 16:09:45.649,,[],<MessageFlags value=0>,Clubs Jeunes SPA,818878236691398686,https://discord.com/channels/806137569116291102/806137569116291105/818878236691398686,False,[],,False,[],[],[],[],,[],[],"Bonjour,
Anne Sophie, responsable du refuge de Cluses",False,MessageType.default,
44,,,[],Chantale CJ de Plaisir#3278,,bienvenue-et-règles,[],"Bonjour, je suis Chantale, encadrante du club jeunes de Plaisir.","Bonjour, je suis Chantale, encadrante du club jeunes de Plaisir.",2021-03-08 20:31:07.392,,[],<MessageFlags value=0>,Clubs Jeunes SPA,818581622823714836,https://discord.com/channels/806137569116291102/806137569116291105/818581622823714836,False,[],,False,[],[],[],[],,[],[],"Bonjour, je suis Chantale, encadrante du club jeunes de Plaisir.",False,MessageType.default,
45,,,[],Erwan#0084,,bienvenue-et-règles,[],Bonsoir ! J'ai bien compris le règlement,Bonsoir ! J'ai bien compris le règlement,2021-03-08 19:53:29.849,,[],<MessageFlags value=0>,Clubs Jeunes SPA,818572154002079805,https://discord.com/channels/806137569116291102/806137569116291105/818572154002079805,False,[],,False,[],[],[],[],,[],[],Bonsoir ! J'ai bien compris le règlement,False,MessageType.default,
46,,,[],Dragana#8632,,bienvenue-et-règles,[],"Bonjour, je suis encadrante du club de Laon. J’ai compris le règlement.","Bonjour, je suis encadrante du club de Laon. J’ai compris le règlement.",2021-03-08 19:40:27.919,,[],<MessageFlags value=0>,Clubs Jeunes SPA,818568874349690900,https://discord.com/channels/806137569116291102/806137569116291105/818568874349690900,False,[],,False,[],[],[],[],,[],[],"Bonjour, je suis encadrante du club de Laon. J’ai compris le règlement.",False,MessageType.default,
47,,,[],Charlotte du CJ de le Garric#9861,,bienvenue-et-règles,[],Bonjour c’est ok pour le règlement,Bonjour c’est ok pour le règlement,2021-03-08 19:36:21.702,,[],<MessageFlags value=0>,Clubs Jeunes SPA,818567841639825522,https://discord.com/channels/806137569116291102/806137569116291105/818567841639825522,False,[],,False,[],[],[],[],,[],[],Bonjour c’est ok pour le règlement,False,MessageType.default,
48,,,[],caroline enc.CJ Thionville#5118,,bienvenue-et-règles,[],Bonjour je suis Caroline encadrante CJ à Thionville,Bonjour je suis Caroline encadrante CJ à Thionville,2021-03-08 19:11:48.093,,[],<MessageFlags value=0>,Clubs Jeunes SPA,818561660876619887,https://discord.com/channels/806137569116291102/806137569116291105/818561660876619887,False,[],,False,[],[],[],[],,[],[],Bonjour je suis Caroline encadrante CJ à Thionville,False,MessageType.default,
49,,,[],KimieCJduGarric#7403,,bienvenue-et-règles,[],"Bonjour, règlement Ok","Bonjour, règlement Ok",2021-03-08 19:08:16.517,,[],<MessageFlags value=0>,Clubs Jeunes SPA,818560773461639168,https://discord.com/channels/806137569116291102/806137569116291105/818560773461639168,False,[],,False,[],[],[],[],,[],[],"Bonjour, règlement Ok",False,MessageType.default,
50,,,[],Romane Chateaubourg#6316,,bienvenue-et-règles,[],"Bonjour, j'ai bien compris le règlement","Bonjour, j'ai bien compris le règlement",2021-03-08 09:44:48.547,,[],<MessageFlags value=0>,Clubs Jeunes SPA,818418972557836289,https://discord.com/channels/806137569116291102/806137569116291105/818418972557836289,False,[],,False,[],[],[],[],,[],[],"Bonjour, j'ai bien compris le règlement",False,MessageType.default,
51,,,[],Marinette CJ de Luynes#4290,,bienvenue-et-règles,[],Bonjour j'ai bien compris le règlement,Bonjour j'ai bien compris le règlement,2021-03-08 06:28:08.566,,[],<MessageFlags value=0>,Clubs Jeunes SPA,818369479850459179,https://discord.com/channels/806137569116291102/806137569116291105/818369479850459179,False,[],,False,[],[],[],[],,[],[],Bonjour j'ai bien compris le règlement,False,MessageType.default,
52,,,[],Trinity49#5916,,bienvenue-et-règles,[],Bonjour j ai bien compris le règlement,Bonjour j ai bien compris le règlement,2021-03-07 10:53:29.262,,[],<MessageFlags value=0>,Clubs Jeunes SPA,818073868223643689,https://discord.com/channels/806137569116291102/806137569116291105/818073868223643689,False,[],,False,[],[],[],[],,[],[],Bonjour j ai bien compris le règlement,False,MessageType.default,
53,,,[],Hervé Pierrick#9042,,bienvenue-et-règles,[],J'ai bien compris le règlement,J'ai bien compris le règlement,2021-03-05 23:02:23.822,,[],<MessageFlags value=0>,Clubs Jeunes SPA,817532528532914246,https://discord.com/channels/806137569116291102/806137569116291105/817532528532914246,False,[],,False,[],[],[],[],,[],[],J'ai bien compris le règlement,False,MessageType.default,
54,,,[],Aurore CJ Vaulx le Penil#3737,,bienvenue-et-règles,[],"Bonjours, j'ai bien compris le règlement","Bonjours, j'ai bien compris le règlement",2021-03-05 17:29:52.899,,[],<MessageFlags value=0>,Clubs Jeunes SPA,817448848297033740,https://discord.com/channels/806137569116291102/806137569116291105/817448848297033740,False,[],,False,[],[],[],[],,[],[],"Bonjours, j'ai bien compris le règlement",False,MessageType.default,
55,,,[],titouan de poulainville#6643,,bienvenue-et-règles,[],"Bonjour à tous,  j'ai bien compris les  règles 😉","Bonjour à tous,  j'ai bien compris les  règles 😉",2021-03-03 12:32:25.499,,[],<MessageFlags value=0>,Clubs Jeunes SPA,816649215144493077,https://discord.com/channels/806137569116291102/806137569116291105/816649215144493077,False,[],,False,[],[],[],[],,[],[],"Bonjour à tous,  j'ai bien compris les  règles 😉",False,MessageType.default,
56,,,[],Manon CJ de la Roche sur Yon#0140,,bienvenue-et-règles,[],J'ai bien compris les règles,J'ai bien compris les règles,2021-03-02 09:21:41.068,,[],<MessageFlags value=0>,Clubs Jeunes SPA,816238825856303104,https://discord.com/channels/806137569116291102/806137569116291105/816238825856303104,False,[],,False,[],[],[],[],,[],[],J'ai bien compris les règles,False,MessageType.default,
57,,,[],Chiara CJ de Niort#8059,,bienvenue-et-règles,[],J'ai bien compris les règles,J'ai bien compris les règles,2021-02-28 14:16:27.309,,[],<MessageFlags value=0>,Clubs Jeunes SPA,815588231595950131,https://discord.com/channels/806137569116291102/806137569116291105/815588231595950131,False,[],,False,[],[],[],[],,[],[],J'ai bien compris les règles,False,MessageType.default,
58,,,[],Lgjump#1054,,bienvenue-et-règles,[],J'ai bien compris les règles,J'ai bien compris les règles,2021-02-26 08:45:13.787,,[],<MessageFlags value=0>,Clubs Jeunes SPA,814780100271800341,https://discord.com/channels/806137569116291102/806137569116291105/814780100271800341,False,[],,False,[],[],[],[],,[],[],J'ai bien compris les règles,False,MessageType.default,
59,,,[],Clementine CJ de Millau#9234,,bienvenue-et-règles,[],j'ai bien compris les règles merci,j'ai bien compris les règles merci,2021-02-25 19:15:41.575,,[],<MessageFlags value=0>,Clubs Jeunes SPA,814576373648719892,https://discord.com/channels/806137569116291102/806137569116291105/814576373648719892,False,[],,False,[],[],[],[],,[],[],j'ai bien compris les règles merci,False,MessageType.default,
60,,,[],Elsa CJ Lons Le Saunier#3355,,bienvenue-et-règles,[],J'ai bien compris les règles,J'ai bien compris les règles,2021-02-25 17:55:49.590,,[],<MessageFlags value=0>,Clubs Jeunes SPA,814556274607390830,https://discord.com/channels/806137569116291102/806137569116291105/814556274607390830,False,[],,False,[],[],[],[],,[],[],J'ai bien compris les règles,False,MessageType.default,
61,,,[],Lily CJ de Rennes#3661,,bienvenue-et-règles,[],J'ai bien compris les règles,J'ai bien compris les règles,2021-02-25 12:38:24.667,,[],<MessageFlags value=0>,Clubs Jeunes SPA,814476394410147891,https://discord.com/channels/806137569116291102/806137569116291105/814476394410147891,False,[],,False,[],[],[],[],,[],[],J'ai bien compris les règles,False,MessageType.default,
62,,,[],Manon CJ orgeval#5414,,bienvenue-et-règles,[],J'ai bien compris les règles,J'ai bien compris les règles,2021-02-24 18:32:36.717,,[],<MessageFlags value=0>,Clubs Jeunes SPA,814203144103395349,https://discord.com/channels/806137569116291102/806137569116291105/814203144103395349,False,[],,False,[],[],[],[],,[],[],J'ai bien compris les règles,False,MessageType.default,
63,,,[],Hanna.cnlr#2575,,bienvenue-et-règles,[],J’ai bien compris les règles,J’ai bien compris les règles,2021-02-24 17:21:06.922,,[],<MessageFlags value=0>,Clubs Jeunes SPA,814185151399329822,https://discord.com/channels/806137569116291102/806137569116291105/814185151399329822,False,[],,False,[],[],[],[],,[],[],J’ai bien compris les règles,False,MessageType.default,
64,,,[],Cathy#7851,,bienvenue-et-règles,[],J'ai bien compris le règlement.,J'ai bien compris le règlement.,2021-02-23 17:25:11.961,,[],<MessageFlags value=0>,Clubs Jeunes SPA,813823791302049902,https://discord.com/channels/806137569116291102/806137569116291105/813823791302049902,False,[],,False,[],[],[],[],,[],[],J'ai bien compris le règlement.,False,MessageType.default,
65,,,[],nightfox#9964,,bienvenue-et-règles,[],J’ai bien compris le règlement,J’ai bien compris le règlement,2021-02-23 09:30:37.899,,[],<MessageFlags value=0>,Clubs Jeunes SPA,813704362428858408,https://discord.com/channels/806137569116291102/806137569116291105/813704362428858408,False,[],,False,[],[],[],[],,[],[],J’ai bien compris le règlement,False,MessageType.default,
66,,,[],jtmfort#1427,,bienvenue-et-règles,[],J’ai bien compris le règlement,J’ai bien compris le règlement,2021-02-21 18:54:22.059,,[],<MessageFlags value=0>,Clubs Jeunes SPA,813121455508291644,https://discord.com/channels/806137569116291102/806137569116291105/813121455508291644,False,[],,False,[],[],[],[],,[],[],J’ai bien compris le règlement,False,MessageType.default,
67,,,[],chachou#7048,,bienvenue-et-règles,[],J'ai bien compris le règlement,J'ai bien compris le règlement,2021-02-20 15:27:12.427,,[],<MessageFlags value=0>,Clubs Jeunes SPA,812706933986426891,https://discord.com/channels/806137569116291102/806137569116291105/812706933986426891,False,[],,False,[],[],[],[],,[],[],J'ai bien compris le règlement,False,MessageType.default,
68,,,[],Hugo CJ Saint Pierre du Mont#2618,,bienvenue-et-règles,[],J'ai bien compris le règlement,J'ai bien compris le règlement,2021-02-20 11:29:44.704,,[],<MessageFlags value=0>,Clubs Jeunes SPA,812647174704726016,https://discord.com/channels/806137569116291102/806137569116291105/812647174704726016,False,[],,False,[],[],[],[],,[],[],J'ai bien compris le règlement,False,MessageType.default,
69,,,[],YACINE CJ PLAISIR 78#7816,,bienvenue-et-règles,[],J ai bien compris les règles,J ai bien compris les règles,2021-02-20 11:03:41.718,,[],<MessageFlags value=0>,Clubs Jeunes SPA,812640619066949652,https://discord.com/channels/806137569116291102/806137569116291105/812640619066949652,False,[],,False,[],[],[],[],,[],[],J ai bien compris les règles,False,MessageType.default,
70,,,[],Margau CJ de Vaux-le-Pénil#1974,,bienvenue-et-règles,[],J'ai bien compris le règlement,J'ai bien compris le règlement,2021-02-20 10:11:45.121,,[],<MessageFlags value=0>,Clubs Jeunes SPA,812627547111161866,https://discord.com/channels/806137569116291102/806137569116291105/812627547111161866,False,[],,False,[],[],[],[],,[],[],J'ai bien compris le règlement,False,MessageType.default,
71,,,[],eliinaa_mrz#0489,,bienvenue-et-règles,[],j'ai bien compris le règlement,j'ai bien compris le règlement,2021-02-19 20:31:45.955,,[],<MessageFlags value=0>,Clubs Jeunes SPA,812421190853459969,https://discord.com/channels/806137569116291102/806137569116291105/812421190853459969,False,[],,False,[],[],[],[],,[],[],j'ai bien compris le règlement,False,MessageType.default,
72,,,[],Mathéa.s de Yvré l'éveque 72#3239,,bienvenue-et-règles,[],j'ai bien compris le règlement 😁,j'ai bien compris le règlement 😁,2021-02-19 20:29:40.568,,[],<MessageFlags value=0>,Clubs Jeunes SPA,812420664942133280,https://discord.com/channels/806137569116291102/806137569116291105/812420664942133280,False,[],,False,[],[],[],[],,[],[],j'ai bien compris le règlement 😁,False,MessageType.default,
73,,,[],sarah kervinio Yvré#5630,,bienvenue-et-règles,[],J'ai bien compris le règlement 😉,J'ai bien compris le règlement 😉,2021-02-19 19:16:12.464,,[],<MessageFlags value=0>,Clubs Jeunes SPA,812402176012845096,https://discord.com/channels/806137569116291102/806137569116291105/812402176012845096,False,[],,False,[],[],[],[],,[],[],J'ai bien compris le règlement 😉,False,MessageType.default,
